#x_m,y_m,w_tr_right_m,w_tr_left_m
1086.5162533903829,618.3553503737264,5,5
1087.0068677465865,618.1927107206199,5,5
1087.4967093662945,618.0283478891708,5,5
1087.9857761771136,617.8622824376221,5,5
1088.4740676142555,617.6945322875916,5,5
1088.9615831044757,617.5251153321865,5,5
1089.448322066119,617.3540494361821,5,5
1089.9342837179438,617.1813513352113,5,5
1090.4194661827717,617.0070314811903,5,5
1090.903866329793,616.8310931594085,5,5
1091.387480769933,616.6535382334407,5,5
1091.8703060978191,616.4743685410377,5,5
1092.3523388915794,616.2935858944799,5,5
1092.8335754236455,616.111194078731,5,5
1093.3140105505572,615.9272066552867,5,5
1093.793638080091,615.7416447188119,5,5
1094.272451692999,615.5545306558679,5,5
1094.7504451238526,615.3658869065997,5,5
1095.22761216226,615.1757359612997,5,5
1095.7039478876366,614.9841025393763,5,5
1096.1794529582899,614.7910211741217,5,5
1096.654130916654,614.5965314436833,5,5
1097.1279856714073,614.400673512856,5,5
1097.6010211535531,614.2034875199349,5,5
1098.0732413161952,614.0050135715769,5,5
1098.5446531088585,613.8052936185936,5,5
1099.015276039565,613.60437748594,5,5
1099.4851331734565,613.4023165980082,5,5
1099.9542342386283,613.1991429184034,5,5
1100.4226189858587,612.9949325305895,5,5
1100.890311088,612.7897373682387,5,5
1101.357335954336,612.5836097087861,5,5
1101.8237243336446,612.3766031590069,5,5
1102.2895081434174,612.1687714997533,5,5
1102.754719173448,611.9601683331317,5,5
1103.219389090832,611.7508470917544,5,5
1103.6835488761178,611.5408595740955,5,5
1104.1472242393443,611.3302440622253,5,5
1104.610429719781,611.1190100297933,5,5
1105.0731772429185,610.9071603084461,5,5
1105.5354786661244,610.6946976801859,5,5
1105.997345780612,610.4816248782982,5,5
1106.4587898981454,610.2679434541362,5,5
1106.9198194361293,610.0536471768374,5,5
1107.3804380868592,609.838717026856,5,5
1107.8406484627853,609.6231311446958,5,5
1108.3004531243923,609.4068676327654,5,5
1108.759854580272,609.1899045504312,5,5
1109.218856436949,608.972221531554,5,5
1109.6774689665224,608.7538076330227,5,5
1110.1357111660784,608.5346642252955,5,5
1110.5936038087925,608.3147951726596,5,5
1111.051167611037,608.094204238917,5,5
1111.5084232388026,607.8728950891787,5,5
1111.9653920161809,607.650873288528,5,5
1112.4220989460396,607.4281548727997,5,5
1112.878572914166,607.2047669028357,5,5
1113.3348435686412,606.9807385678696,5,5
1113.790940563455,606.7560990206564,5,5
1114.2468935660022,606.5308773858948,5,5
1114.7027315772348,606.3051007837355,5,5
1115.1584802500452,606.0787865671962,5,5
1115.6141624415031,605.8519438888998,5,5
1116.069800538768,605.6245803953294,5,5
1116.5254169692842,605.396703683859,5,5
1116.9810342071821,605.1683213055171,5,5
1117.4366714665907,604.9394367355349,5,5
1117.8923326707502,604.7100347339486,5,5
1118.3480117858812,604.4800878525241,5,5
1118.8037012368472,604.2495666815003,5,5
1119.2593934247868,604.0184416949988,5,5
1119.7150807257328,603.7866832472994,5,5
1120.170752880509,603.5542583246425,5,5
1120.6263881097716,603.3211194974388,5,5
1121.0819590695562,603.0872123423029,5,5
1121.537437712109,602.8524814911517,5,5
1121.9927958950936,602.6168713889066,5,5
1122.4480053806292,602.380326291984,5,5
1122.9030374842246,602.1427891875541,5,5
1123.3578603560954,601.9041908694778,5,5
1123.8124390345467,601.6644512119268,5,5
1124.2667464957653,601.4235265812574,5,5
1124.7207515901498,601.1813528233859,5,5
1125.174422825282,600.9378651166355,5,5
1125.6277257190488,600.6929931488062,5,5
1126.080618496174,600.4466532729881,5,5
1126.5330575486082,600.1987584316369,5,5
1126.9849990734529,599.9492211386619,5,5
1127.436399065101,599.6979534648365,5,5
1127.887214287558,599.4448694578609,5,5
1128.3374080891742,599.1898995866588,5,5
1128.7869542227743,598.9330002342793,5,5
1129.2358285463342,598.6741330857303,5,5
1129.6840067877413,598.4132595807987,5,5
1130.1314645413877,598.150340909282,5,5
1130.578177062533,597.8853385845102,5,5
1131.0241183755766,597.6182169672672,5,5
1131.469261315896,597.3489432116687,5,5
1131.9135783908646,597.0774848247763,5,5
1132.3570419692442,596.8038091260182,5,5
1132.799624279033,596.5278832449369,5,5
1133.2412964472337,596.249678716083,5,5
1133.6820250219848,595.9691884487986,5,5
1134.1217739935987,595.6864178169295,5,5
1134.5605070545457,595.4013741225597,5,5
1134.9981879311736,595.1140650950939,5,5
1135.4347615808217,594.824461324861,5,5
1135.87017743516,594.5325496626472,5,5
1136.3044275748637,594.2384072679772,5,5
1136.7374746335568,593.9420523650375,5,5
1137.1692813994039,593.6435037112843,5,5
1137.5998108359518,593.3427805882986,5,5
1138.0290262680583,593.0399028165472,5,5
1138.4568924386217,592.7348908874158,5,5
1138.883376186096,592.4277660227509,5,5
1139.3084449879088,592.1185499263332,5,5
1139.732066594036,591.8072647160818,5,5
1140.1542090430282,591.4939329126443,5,5
1140.5748417916025,591.1785756269753,5,5
1140.9939403329067,590.8612049576388,5,5
1141.411485012874,590.5418255094069,5,5
1141.8274570124693,590.2204407153159,5,5
1142.2418375805912,589.8970540662551,5,5
1142.6546080354383,589.571669110363,5,5
1143.0657475483438,589.2442906550832,5,5
1143.4752255325666,588.9149289890523,5,5
1143.882955581893,588.583538095551,5,5
1144.288925257466,588.2501597936025,5,5
1144.6931279577786,587.9148394090317,5,5
1145.0955292416577,587.5775902158816,5,5
1145.4960861733593,587.2384192081374,5,5
1145.8947378768835,586.897320101401,5,5
1146.2914199679963,586.5542840208328,5,5
1146.6860686265477,586.2093025002248,5,5
1147.0786206268685,585.8623674841512,5,5
1147.4690190877839,585.5134765750743,5,5
1147.8572408586163,585.1626581238147,5,5
1148.2432997508386,584.809974180454,5,5
1148.6272166541373,584.4554930809139,5,5
1149.0090126448158,584.0992831135379,5,5
1149.3887089794569,583.7414124990873,5,5
1149.7663296045287,583.3819487367603,5,5
1150.141910543122,583.020956202437,5,5
1150.5154951754453,582.658497180242,5,5
1150.8871277475241,582.2946334511857,5,5
1151.256852349605,581.9294265424219,5,5
1151.6247129149604,581.5629377258913,5,5
1151.9907492953337,581.1952222781645,5,5
1152.354953279291,580.826290179425,5,5
1152.7173450006599,580.4561659010581,5,5
1153.0779714855391,580.0848910044608,5,5
1153.436849321668,579.7124867956712,5,5
1153.7939937105484,579.3389733077697,5,5
1154.1494058831436,578.9643580125029,5,5
1154.5030557002674,578.5886202098068,5,5
1154.8549060247765,578.2117328908885,5,5
1155.2049198539605,577.833669137047,5,5
1155.553060316963,577.4544021181729,5,5
1155.8992943301162,577.0739089228458,5,5
1156.2436126941093,576.6921916081591,5,5
1156.586040967421,576.3092885693574,5,5
1156.926611955159,575.9252457092111,5,5
1157.2653583865188,575.5401087652799,5,5
1157.6023129126509,575.1539233071899,5,5
1157.9375125885967,574.7667364791721,5,5
1158.2710182743115,574.378604547721,5,5
1158.6029150268566,573.9895930355062,5,5
1158.933292113161,573.5997689394658,5,5
1159.2622383150103,573.2091989094241,5,5
1159.5898419484213,572.8179492633847,5,5
1159.9161887003122,572.4260832705766,5,5
1160.2413533611705,572.0336507829213,5,5
1160.5654023601835,571.6406914144413,5,5
1160.8884004455945,571.2472428957335,5,5
1161.2104120503905,570.8533427753609,5,5
1161.5315013090362,570.4590284304388,5,5
1161.8517265118908,570.064332835562,5,5
1162.1711206109912,569.6692696903108,5,5
1162.4897016751952,569.2738413842715,5,5
1162.8074855647092,568.8780486581871,5,5
1163.1244880440502,568.4818922136449,5,5
1163.440724784915,568.0853727137013,5,5
1163.756207919355,567.6884893613471,5,5
1164.0709345852888,567.2912351768796,5,5
1164.3848949931853,566.8936003236037,5,5
1164.698078585553,566.495574647137,5,5
1165.0104748173244,566.0971479970628,5,5
1165.3220731550723,565.6983102265391,5,5
1165.632863873727,565.2990503594277,5,5
1165.942840588016,564.8993539185834,5,5
1166.2519981113405,564.4992051118637,5,5
1166.5603312978515,564.0985880258438,5,5
1166.867834945067,563.6974867226637,5,5
1167.174503792386,563.2958852370219,5,5
1167.4803354236037,562.8937692303765,5,5
1167.7853392786044,562.4911311287987,5,5
1168.0895282903693,562.0879653440352,5,5
1168.392915421752,561.6842662938215,5,5
1168.6955063059906,561.280023251065,5,5
1168.9973209558793,560.875235319108,5,5
1169.298372459669,560.4698983168219,5,5
1169.5986739341581,560.0640127732077,5,5
1169.8982385508518,559.6575803886,5,5
1170.1970794440374,559.2506028170395,5,5
1170.4952097124942,558.8430816667828,5,5
1170.7926422715718,558.4350185112241,5,5
1171.0893875158383,558.0264150548837,5,5
1171.3854484501685,557.6172734894417,5,5
1171.6808263070604,557.2075961174057,5,5
1171.9755223266775,556.797385229223,5,5
1172.2695377567065,556.386643103287,5,5
1172.5628733600565,555.9753717053713,5,5
1172.855524639532,555.5635697723727,5,5
1173.1474740780186,555.1512280739745,5,5
1173.438701086057,554.7383354884018,5,5
1173.7291850810009,554.3248808830123,5,5
1174.0189054873522,553.9108531144873,5,5
1174.3078415448053,553.4962407981855,5,5
1174.595970899674,553.0810306186128,5,5
1174.8832678698586,552.6652052507897,5,5
1175.1697059890123,552.2487464186058,5,5
1175.4552587721032,551.8316358147073,5,5
1175.739899713946,551.4138550996729,5,5
1176.0236021539881,550.9953861920585,5,5
1176.306338472615,550.576213020429,5,5
1176.5880794044497,550.1563230851767,5,5
1176.8687953335511,549.7357046923498,5,5
1177.1484566681581,549.3143461510119,5,5
1177.4270338425704,548.8922357738787,5,5
1177.704496780982,548.4693621949012,5,5
1177.9808121025096,548.0457160261424,5,5
1178.2559415447975,547.6212908430252,5,5
1178.5298458809916,547.1960809161022,5,5
1178.802486010934,546.7700805794154,5,5
1179.073822970341,546.3432842313997,5,5
1179.3438180016603,545.9156866836614,5,5
1179.6124328466458,545.4872847807579,5,5
1179.879629860805,545.0580779221204,5,5
1180.145371680835,544.6280661029367,5,5
1180.4096211453239,544.1972493965184,5,5
1180.6723413046675,543.7656279537558,5,5
1180.9334971048843,543.3332024686387,5,5
1181.1930625258096,542.8999761579635,5,5
1181.4510212475811,542.4659549357898,5,5
1181.7073589770257,542.0311452701985,5,5
1181.9620615326908,541.5955536486556,5,5
1182.215114846328,541.159186576979,5,5
1182.466504345302,540.7220496546275,5,5
1182.7162124567512,540.2841438654691,5,5
1182.9642187353315,539.8454658105561,5,5
1183.2105022204328,539.4060112477052,5,5
1183.4550420002038,538.965775934841,5,5
1183.6978172112792,538.524755629996,5,5
1183.938802023785,538.0829436884175,5,5
1184.1779464249698,537.6403218557198,5,5
1184.4151798691903,537.1968620163251,5,5
1184.650428119749,536.7525342637333,5,5
1184.8836170740467,536.3073087335289,5,5
1185.1146727615367,535.8611556027,5,5
1185.343528292191,535.4140492539759,5,5
1185.5701495943758,534.965983703133,5,5
1185.7945283783438,534.5169683776865,5,5
1186.0166609800076,534.0670154386852,5,5
1186.236543742535,533.6161370126555,5,5
1186.4541730160336,533.1643451917221,5,5
1186.6695567585296,532.7116574927129,5,5
1186.8827566919458,532.2581166894851,5,5
1187.093874511806,531.8037843222321,5,5
1187.303018830508,531.3487251402261,5,5
1187.5102981186517,530.8930037795149,5,5
1187.7158206952881,530.4366847571334,5,5
1187.9196994953045,529.9798332417015,5,5
1188.1220692122627,529.522517840866,5,5
1188.3230801837685,529.0648095970225,5,5
1188.5228852195305,528.6067798444649,5,5
1188.7216368080547,528.1484997524585,5,5
1188.9194871105215,527.6900403224488,5,5
1189.1165786670922,527.2314669701357,5,5
1189.3130112420527,526.7728201963075,5,5
1189.5088533477613,526.3141223203388,5,5
1189.7041678511791,525.8553924129299,5,5
1189.8990174589783,525.396649492995,5,5
1190.0934647264899,524.9379125307006,5,5
1190.2875619686158,524.4791960159341,5,5
1190.4813149934537,524.020494030675,5,5
1190.6746943235203,523.561785175586,5,5
1190.8676641266607,523.1030452737548,5,5
1191.0601886039485,522.6442501748453,5,5
1191.2522319833051,522.1853757512034,5,5
1191.443754149711,521.7263965689399,5,5
1191.6346946987023,521.2672810430508,5,5
1191.8249767592438,520.8079925948889,5,5
1192.0145204258693,520.3484937290211,5,5
1192.203245851742,519.8887469712022,5,5
1192.3910732399468,519.4287148645541,5,5
1192.5779234593274,518.968360960272,5,5
1192.7637203734444,518.5076535410681,5,5
1192.948390520768,518.0465650865773,5,5
1193.1318610000822,517.5850688990562,5,5
1193.3140589583081,517.1231382872481,5,5
1193.4949115880922,516.6607465656209,5,5
1193.674352758666,516.1978701981002,5,5
1193.8523487524624,515.7345009987985,5,5
1194.028897593541,515.2706458095932,5,5
1194.2040037434028,514.8063145027556,5,5
1194.3776716927255,514.3415169423446,5,5
1194.549905960966,513.8762629836555,5,5
1194.7207164507233,513.4105643819746,5,5
1194.8901401660105,512.9444425355106,5,5
1195.058243733751,512.4779293840188,5,5
1195.2250999692624,512.0110590521542,5,5
1195.3907816597111,511.54386563222766,5,5
1195.5553615573876,511.07638318102494,5,5
1195.7189101160266,510.6086444486003,5,5
1195.8814858004116,510.1406754339564,5,5
1196.0431321957494,509.67249376809616,5,5
1196.2038896270149,509.204115245388,5,5
1196.3637983761762,508.73555563225455,5,5
1196.5228986815794,508.26683066700076,5,5
1196.6812270075388,507.79795447995417,5,5
1196.8387987041688,507.3289322502575,5,5
1196.995598782293,506.859756302139,5,5
1197.1516054402991,506.3904160714275,5,5
1197.3067968767227,505.9209009912013,5,5
1197.4611512881224,505.45120049097557,5,5
1197.6146478178991,504.9813042493849,5,5
1197.767271525197,504.5112035184152,5,5
1197.9190175693145,504.0408922380335,5,5
1198.0698834223167,503.57036495936666,5,5
1198.2198665170195,503.0996162172595,5,5
1198.3689642465276,502.62864052976784,5,5
1198.5171743942115,502.1574326817892,5,5
1198.6644978388954,501.6859895092193,5,5
1198.8109419475745,501.214312132343,5,5
1198.9565156274462,500.7424026844941,5,5
1199.101227769187,500.2702632840121,5,5
1199.2450872472446,499.79789603442134,5,5
1199.3881027609896,499.3253031180186,5,5
1199.5302814829042,498.8524875927972,5,5
1199.6716266643668,498.3794548138755,5,5
1199.812140618057,497.90621069646943,5,5
1199.951825682858,497.43276114991784,5,5
1200.0906842236018,496.95911207718336,5,5
1200.2287185347996,496.4852693196942,5,5
1200.3659292754999,496.0112377662231,5,5
1200.5023115711383,495.5370191359731,5,5
1200.6378591681578,495.0626143467836,5,5
1200.7725658273748,494.5880243086616,5,5
1200.906423116688,494.11324944934074,5,5
1201.0394172541864,493.6382890728781,5,5
1201.1715522853335,493.16314506692476,5,5
1201.3028256616697,492.6878130469431,5,5
1201.4332355259821,492.2122875657384,5,5
1201.5627799914532,491.7365631420041,5,5
1201.6914571289874,491.2606342774095,5,5
1201.8192649668342,490.7844954560391,5,5
1201.9462031035519,490.3081416364085,5,5
1202.0722775760416,489.8315697366428,5,5
1202.1974965618472,489.35477732093517,5,5
1202.321868378743,488.8777619881839,5,5
1202.4454013052034,488.4005213167472,5,5
1202.5681035813082,487.92305286428905,5,5
1202.6899822616685,487.44535385337304,5,5
1202.8110396299223,486.96742018911664,5,5
1202.9312758537,486.48924718485466,5,5
1203.0506907997133,486.01083005839007,5,5
1203.1692842961525,485.5321640033852,5,5
1203.2870561325235,485.05324418888597,5,5
1203.4040057584557,484.5740659830665,5,5
1203.5201313062212,484.094625684276,5,5
1203.6354301666452,483.6149200999748,5,5
1203.7498995926298,483.1349460994368,5,5
1203.8635368104428,482.65470053060073,5,5
1203.9763390193555,482.1741802198835,5,5
1204.0883043442143,481.6933826051486,5,5
1204.1994351019714,481.2123079040418,5,5
1204.3097365013443,480.730958245419,5,5
1204.4192142697666,480.2493360907928,5,5
1204.5278741403524,479.7674438933766,5,5
1204.635721851854,479.2852840981044,5,5
1204.7427649593178,478.80285976442235,5,5
1204.8490193857642,478.32017681967295,5,5
1204.9545080115554,477.8372435738927,5,5
1205.059255091628,477.35406879962375,5,5
1205.1632849203447,476.8706612726559,5,5
1205.2666218303311,476.38702977157857,5,5
1205.3692913645064,475.9031833847515,5,5
1205.4713247865734,475.41913269238177,5,5
1205.5727589820895,474.93488974088126,5,5
1205.6736320252949,474.4504668813134,5,5
1205.7739820384088,473.9658764702473,5,5
1205.8738471886918,473.4811308687457,5,5
1205.9732654234474,472.99624229005497,5,5
1206.0722733896002,472.511222176538,5,5
1206.1709062329357,472.02608108512754,5,5
1206.269198802407,471.54082938358863,5,5
1206.3671859747906,471.0554774386262,5,5
1206.4649026524814,470.5700356151879,5,5
1206.56238407625,470.08451428280057,5,5
1206.659667223003,469.5989238462177,5,5
1206.7567913656492,469.11327475738415,5,5
1206.8537962971109,468.6275774753905,5,5
1206.9507218260687,468.14184245470096,5,5
1207.0476077749465,467.6560801445984,5,5
1207.1444924024809,467.1703001604428,5,5
1207.2414047232448,466.68450724621704,5,5
1207.3383595651649,466.1986986749995,5,5
1207.4353685416181,465.71287001510706,5,5
1207.5324432751006,465.2270168234271,5,5
1207.6295953987938,464.7411346449637,5,5
1207.7268348457153,464.25521837673773,5,5
1207.824160488892,463.76925879168584,5,5
1207.9215515917795,463.2832393608455,5,5
1208.018982846137,462.7971418310903,5,5
1208.1164289228382,462.31094791207886,5,5
1208.2138644650909,461.82463927163803,5,5
1208.311263555666,461.33819811573926,5,5
1208.4085964018052,460.85161086482435,5,5
1208.5058253837838,460.3648725546892,5,5
1208.602910987308,459.87798025631395,5,5
1208.6998136465888,459.3909310327533,5,5
1208.7964937482209,458.90372193933,5,5
1208.8929118305634,458.41635056571346,5,5
1208.9890300272086,457.92881901804014,5,5
1209.0848141799038,457.4411397128999,5,5
1209.1802310452777,456.95332756219386,5,5
1209.275247420796,456.46539750179556,5,5
1209.369830158806,455.97736448489604,5,5
1209.4639462340438,455.4892434687755,5,5
1209.5575632210139,455.0010493512353,5,5
1209.650650094876,454.5127968683223,5,5
1209.743176250154,454.0245007112303,5,5
1209.8351111960524,453.5361755592355,5,5
1209.926424568473,453.04783607356137,5,5
1210.0170862449763,452.55949672754963,5,5
1210.1070674770601,452.07117001230165,5,5
1210.1963431273934,451.58286284983427,5,5
1210.2848890127698,451.0945807830243,5,5
1210.3726810496507,450.6063293361482,5,5
1210.4596952582438,450.1181140138167,5,5
1210.5459084764243,449.6299403257491,5,5
1210.6313107898934,449.1418142381399,5,5
1210.715936077357,448.6537432869663,5,5
1210.7998290472497,448.1657353815054,5,5
1210.8830343030436,447.6777984069716,5,5
1210.9655963439502,447.18994022471435,5,5
1211.0475595792034,446.70216867347295,5,5
1211.1289731708541,446.2144933731247,5,5
1211.2099359356603,445.72692529111424,5,5
1211.2905513302596,445.2394766405303,5,5
1211.3709218155225,444.7521597351768,5,5
1211.451149626351,444.2649868611987,5,5
1211.5313367813565,443.77797027836834,5,5
1211.6115702159912,443.29111956330524,5,5
1211.691877331008,442.8044336666054,5,5
1211.7722672903242,442.31790829146655,5,5
1211.8527480989083,441.8315389445711,5,5
1211.933327752913,441.34532114102024,5,5
1212.0140142406167,440.8592504039342,5,5
1212.094801827353,440.3733199000179,5,5
1212.1756288585443,439.8875131663969,5,5
1212.2564113629035,439.4018099022755,5,5
1212.3370629461174,438.9161893972413,5,5
1212.417497321565,438.43063096683517,5,5
1212.497628299024,437.94511394997954,5,5
1212.5773716550998,437.4596184492351,5,5
1212.6566511472156,436.9741277063079,5,5
1212.7353947390443,436.4886266103392,5,5
1212.8135310733576,436.0031003060255,5,5
1212.8909888387066,435.51753394472684,5,5
1212.9676967632495,435.0319126832833,5,5
1213.0435873069182,434.5462232137248,5,5
1213.1186091603277,434.0604589363138,5,5
1213.192722141518,433.5746178376322,5,5
1213.2658881101647,433.0886987257054,5,5
1213.3380689780606,432.6027004052129,5,5
1213.409226711062,432.11662167753536,5,5
1213.4793250120092,431.63046231536134,5,5
1213.5483354429282,431.14422660692355,5,5
1213.6162366225085,430.6579228713922,5,5
1213.6830086788777,430.17156023179973,5,5
1213.7486318507617,429.6851477990689,5,5
1213.8130864911188,429.1986946701594,5,5
1213.8763537285627,428.71220898639984,5,5
1213.9384180993015,428.22569413808515,5,5
1213.999268073309,427.7391479121233,5,5
1214.0588929483988,427.2525668668856,5,5
1214.1172819872322,426.765947559177,5,5
1214.174424416114,426.27928654396374,5,5
1214.2303095396817,425.7925797736208,5,5
1214.284927275525,425.30581972178845,5,5
1214.3382685031656,424.8189932504354,5,5
1214.3903241875664,424.3320859069809,5,5
1214.4410851198559,423.84508323165295,5,5
1214.4905419139877,423.3579707525512,5,5
1214.5386855416643,422.8707342065438,5,5
1214.585510915412,422.383361036872,5,5
1214.6310222906452,421.89584264695156,5,5
1214.6752261254726,421.408171394338,5,5
1214.7181287534174,420.92033961144347,5,5
1214.7597363848438,420.43233960377825,5,5
1214.8000551161167,419.9441637177267,5,5
1214.8390910616363,419.4558054698899,5,5
1214.8768507212053,418.96726252972263,5,5
1214.9133406646981,418.4785336115741,5,5
1214.9485420739047,417.9896136083703,5,5
1214.982486994797,417.5005049457644,5,5
1215.0151821973536,417.0112063397328,5,5
1215.0466378231777,416.52171697950587,5,5
1215.0768787327358,416.0320381606359,5,5
1215.105934015781,415.5421717762621,5,5
1215.1338330160715,415.0521197453374,5,5
1215.1606050975372,414.5618839789072,5,5
1215.1862796458058,414.0714663802339,5,5
1215.2108878941049,413.58086877586703,5,5
1215.234468550825,413.09009270425906,5,5
1215.2570634701556,412.5991395788018,5,5
1215.2787149371916,412.1080107908659,5,5
1215.299465291621,411.616707724114,5,5
1215.3193569296811,411.1252317545786,5,5
1215.3384324452925,410.63358405683,5,5
1215.3567350874646,410.14176497513967,5,5
1215.3743084995112,409.64977438238293,5,5
1215.3911964432657,409.1576120673555,5,5
1215.4074427482838,408.66527780801556,5,5
1215.423091314181,408.17277137148255,5,5
1215.4381847447976,407.68009264574977,5,5
1215.4527596391767,407.18724209483094,5,5
1215.46684831004,406.6942205951919,5,5
1215.4804823399704,406.2010290943906,5,5
1215.493693373663,405.7076685347766,5,5
1215.5065131180845,405.214139853481,5,5
1215.5189714967341,404.72044393611594,5,5
1215.5310898602697,404.22658144672226,5,5
1215.5428820180468,403.73255285366355,5,5
1215.5543603101755,403.2383585819655,5,5
1215.5655371017392,402.7439990507413,5,5
1215.5764247827806,402.2494746731746,5,5
1215.587034672852,401.75478618285956,5,5
1215.597372705071,401.2599359212883,5,5
1215.6074391942589,400.7649279113414,5,5
1215.6172332944166,400.2697665314556,5,5
1215.6267541680372,399.77445616702846,5,5
1215.636000986177,399.27900120997333,5,5
1215.644972854977,398.7834062444849,5,5
1215.6536685057945,398.28767683416856,5,5
1215.6620862210018,397.7918197183868,5,5
1215.6702241970718,397.295841897699,5,5
1215.6780806439524,396.7997503822596,5,5
1215.6856537853153,396.3035521907484,5,5
1215.6929420023093,395.80725438197913,5,5
1215.6999444839057,395.31086420252643,5,5
1215.7066615055926,394.81438915103035,5,5
1215.7130935963128,394.31783678892464,5,5
1215.7192413027337,393.82121468570153,5,5
1215.725105189168,393.3245304176843,5,5
1215.7306858185689,392.82779145275924,5,5
1215.7359836600203,392.3310045958077,5,5
1215.7409990315043,391.83417565640445,5,5
1215.7457322265745,391.33731022059504,5,5
1215.750183551365,390.8404138742653,5,5
1215.7543533245503,390.3434922024677,5,5
1215.7582418844834,389.8465506170787,5,5
1215.7618496256125,389.34959346089124,5,5
1215.7651770234443,388.85262331827016,5,5
1215.7682245751812,388.35564236923994,5,5
1215.7709927826768,387.8586527906006,5,5
1215.7734821524045,387.36165675582515,5,5
1215.77569319061,386.8646563663916,5,5
1215.7776263756082,386.36765326356226,5,5
1215.779282130083,385.87064825847585,5,5
1215.7806608644046,385.37364196676145,5,5
1215.7817629899869,384.87663500036945,5,5
1215.78258891927,384.3796279675705,5,5
1215.7831390648846,383.882621584499,5,5
1215.783413835195,383.3856173714853,5,5
1215.7834136314923,382.8886184567052,5,5
1215.783138859494,382.39162834384877,5,5
1215.78258993232,381.89465053240997,5,5
1215.7817672704523,381.3976885174217,5,5
1215.7806713107914,380.9007458079416,5,5
1215.7793025708443,380.40382605895377,5,5
1215.777661737728,379.90693325349616,5,5
1215.7757495454966,379.41007144863215,5,5
1215.773566736525,378.9132446955559,5,5
1215.7711140614376,378.4164570392392,5,5
1215.7683922738402,377.9197124790354,5,5
1215.765402086894,377.42301464478476,5,5
1215.7621441008348,376.92636626455504,5,5
1215.7586188920081,376.4297698440626,5,5
1215.7548270415502,375.93322788324946,5,5
1215.7507691353476,375.4367428761527,5,5
1215.7464457603162,374.94031727182056,5,5
1215.7418574650785,374.4439530621326,5,5
1215.7370046809008,373.94765096826836,5,5
1215.7318878101873,373.4514113971785,5,5
1215.7265072556586,372.95523475222643,5,5
1215.7208634203437,372.45912143319896,5,5
1215.7149567172764,371.96307180501356,5,5
1215.7087877286153,371.4670856837345,5,5
1215.7023575856915,370.97116110323736,5,5
1215.6956675512743,370.4752956540465,5,5
1215.688718881951,369.9794869263371,5,5
1215.6815128281903,369.4837325098515,5,5
1215.6740506240405,368.9880299996816,5,5
1215.6663328626719,368.4923773499916,5,5
1215.6583573548994,367.9967739757851,5,5
1215.6501198291733,367.5012199104172,5,5
1215.6416197428316,367.0057144842458,5,5
1215.6328545761046,366.5102574028021,5,5
1215.6238218095707,366.0148483687541,5,5
1215.614515733598,365.51948805115535,5,5
1215.604917942793,365.0241809736523,5,5
1215.5950065547088,364.52893271503524,5,5
1215.584759590831,364.0337488823669,5,5
1215.5741551014098,363.5386350731326,5,5
1215.5631711676729,363.043596874636,5,5
1215.5517854036173,362.548639910021,5,5
1215.5399734377966,362.0537699796089,5,5
1215.527710263591,361.5589929349406,5,5
1215.514970865155,361.0643146201332,5,5
1215.501730271678,360.5697408664492,5,5
1215.4879635597902,360.075277491699,5,5
1215.473646834289,359.58092955734026,5,5
1215.4587602597353,359.0866990649168,5,5
1215.443285650796,358.5925867777543,5,5
1215.4272050224272,358.0985933190156,5,5
1215.4105004085566,357.60471930903407,5,5
1215.3931538617994,357.11096536534586,5,5
1215.3751489298036,356.61733141030436,5,5
1215.356475363611,356.123814460533,5,5
1215.3371259533858,355.63041010573767,5,5
1215.3170938942892,355.1371137416531,5,5
1215.2963723557166,354.6439207710969,5,5
1215.2749544804735,354.15082660347525,5,5
1215.2528354530414,353.6578261226946,5,5
1215.2300193579508,353.1649119235042,5,5
1215.206515634576,352.6720752195782,5,5
1215.182334556812,352.1793070031027,5,5
1215.1574863412193,351.6865982727151,5,5
1215.1319811490314,351.1939400318348,5,5
1215.1058275658347,350.70132361857384,5,5
1215.079027298901,350.2087418598473,5,5
1215.0515769278327,349.7161886897278,5,5
1215.0234720533335,349.22365824515737,5,5
1214.9947082381495,348.73114466009963,5,5
1214.965281006408,348.23864206477094,5,5
1214.9351821180753,347.7461452997136,5,5
1214.9043857363417,347.2536525701886,5,5
1214.8728499652827,346.7611651530351,5,5
1214.84052965824,346.26868493938525,5,5
1214.8073796292574,345.77621381820023,5,5
1214.7733546509216,345.2837536763848,5,5
1214.7384089873049,344.7913066708053,5,5
1214.7024945216026,344.2988763202957,5,5
1214.665560507306,343.80646765497056,5,5
1214.6275556034918,343.3140860266226,5,5
1214.5884284244266,342.82173678759773,5,5
1214.548127538322,342.32942529093486,5,5
1214.5066038417276,341.8371567721548,5,5
1214.4638210499884,341.344935826618,5,5
1214.4197600336925,340.85276619353056,5,5
1214.3744054495014,340.36065142201113,5,5
1214.327741925812,339.868595061242,5,5
1214.2797540622096,339.37660066060215,5,5
1214.230428793393,338.8846716522071,5,5
1214.179767160167,338.392810765573,5,5
1214.1277927896767,337.90101960585883,5,5
1214.07453452269,337.4092995178043,5,5
1214.0200212341251,336.91765184325953,5,5
1213.964281832408,336.42607792115285,5,5
1213.9073467062194,335.9345788881933,5,5
1213.8492560976383,335.4431545265261,5,5
1213.7900689432854,334.9518020466927,5,5
1213.7298486383538,334.46051804773975,5,5
